Desc	FAMILY	Bbub	Chir	Hbin	Hbta	Hsap	Sscr
(null)	PTHR44656	1	1	1	1	1	0
(null)	PTHR44662	1	1	1	1	1	1
(null)	PTHR44663	1	1	1	1	1	1
(null)	PTHR44665	1	1	1	1	1	1
(null)	PTHR44666	1	1	1	1	1	1
(null)	PTHR44668	1	1	1	1	1	1
(null)	PTHR44699	1	1	1	1	1	1
(null)	PTHR44733	1	1	1	1	1	1
(null)	PTHR44755	1	1	1	1	1	1
(null)	PTHR44783	1	1	1	1	1	1
(null)	PTHR44791	1	1	1	1	1	1
(null)	PTHR44793	1	1	1	1	1	1
(null)	PTHR44809	1	1	1	1	1	1
(null)	PTHR44813	1	1	1	1	1	1
(null)	PTHR44819	1	1	1	1	1	1
(null)	PTHR44825	1	1	1	1	1	1
(null)	PTHR44873	1	1	1	1	1	1
(null)	PTHR44874	1	0	1	1	1	1
(null)	PTHR44888	1	1	1	1	1	1
(null)	PTHR44889	1	1	1	1	1	1
(null)	PTHR44899	1	1	1	1	1	1
(null)	PTHR44927	1	1	1	1	1	1
(null)	PTHR44969	1	1	1	1	1	1
(null)	PTHR44974	1	1	1	1	1	1
(null)	PTHR44981	2	2	2	2	2	2
(null)	PTHR44984	1	1	1	1	1	1
(null)	PTHR44991	1	1	1	1	1	1
(null)	PTHR45011	1	1	1	1	1	1
(null)	PTHR45013	1	1	1	1	1	1
(null)	PTHR45046	1	1	1	1	1	1
(null)	PTHR45048	1	1	1	1	1	1
(null)	PTHR45080	2	2	2	2	2	2
(null)	PTHR45113	1	1	1	1	1	1
(null)	PTHR45153	1	1	1	1	1	1
(null)	PTHR45161	1	1	1	1	1	1
(null)	PTHR45166	1	1	1	1	1	1
(null)	PTHR45168	1	1	1	1	1	1
(null)	PTHR45255	1	1	1	1	1	1
(null)	PTHR45418	1	1	1	1	1	1
(null)	PTHR45427	1	1	1	1	1	1
(null)	PTHR45476	1	0	1	1	1	0
(null)	PTHR45532	1	1	1	1	1	1
(null)	PTHR45544	1	1	1	1	1	1
(null)	PTHR45589	1	1	1	1	1	1
(null)	PTHR45614	3	3	3	3	3	3
(null)	PTHR45615	7	6	16	16	16	17
(null)	PTHR45616	30	30	31	32	26	29
(null)	PTHR45617	4	5	4	4	5	4
(null)	PTHR45618	8	8	8	8	8	7
(null)	PTHR45619	4	5	4	4	4	4
(null)	PTHR45620	15	15	15	15	16	15
(null)	PTHR45622	8	8	8	8	8	8
(null)	PTHR45623	8	8	8	7	8	8
(null)	PTHR45624	7	7	8	7	7	7
(null)	PTHR45625	5	6	5	5	5	5
(null)	PTHR45626	2	2	2	2	2	2
(null)	PTHR45627	9	9	9	9	9	9
(null)	PTHR45628	7	8	7	7	7	7
(null)	PTHR45629	4	4	4	4	4	4
(null)	PTHR45630	5	6	5	5	5	5
(null)	PTHR45632	11	12	11	11	11	11
(null)	PTHR45633	1	1	2	1	1	1
(null)	PTHR45634	6	8	6	6	6	6
(null)	PTHR45635	4	4	5	5	4	4
(null)	PTHR45636	8	8	8	8	8	7
(null)	PTHR45638	7	6	6	6	6	6
(null)	PTHR45639	4	4	4	4	4	4
(null)	PTHR45640	5	5	5	5	6	5
(null)	PTHR45641	1	1	1	1	1	1
(null)	PTHR45644	1	2	2	1	1	1
(null)	PTHR45645	10	10	10	10	10	10
(null)	PTHR45646	4	4	4	4	4	4
(null)	PTHR45652	7	7	7	7	7	7
(null)	PTHR45653	5	5	5	5	5	5
(null)	PTHR45655	3	3	3	3	3	3
(null)	PTHR45656	7	6	7	6	7	7
(null)	PTHR45659	8	8	8	8	8	8
(null)	PTHR45662	2	2	2	2	2	2
(null)	PTHR45664	6	6	6	6	6	6
(null)	PTHR45665	1	1	1	1	1	1
(null)	PTHR45667	1	1	1	1	1	1
(null)	PTHR45668	3	3	3	3	4	3
(null)	PTHR45670	2	2	2	2	2	2
(null)	PTHR45671	1	1	1	2	1	1
(null)	PTHR45672	2	2	2	2	2	2
(null)	PTHR45673	3	3	3	3	3	3
(null)	PTHR45674	2	2	2	2	2	2
(null)	PTHR45677	4	4	4	4	4	4
(null)	PTHR45678	3	3	3	3	4	3
(null)	PTHR45679	3	3	3	3	4	3
(null)	PTHR45682	5	5	5	5	5	5
(null)	PTHR45683	1	1	1	1	1	1
(null)	PTHR45684	2	2	2	2	2	2
(null)	PTHR45685	2	3	2	1	2	2
(null)	PTHR45686	2	2	2	2	2	2
(null)	PTHR45688	3	3	3	3	3	3
(null)	PTHR45689	4	4	4	4	4	4
(null)	PTHR45690	13	11	11	11	15	12
(null)	PTHR45691	4	5	4	4	4	4
(null)	PTHR45695	4	4	4	5	4	4
(null)	PTHR45696	2	1	2	1	1	1
(null)	PTHR45697	2	2	2	2	2	2
(null)	PTHR45699	1	1	1	1	1	1
(null)	PTHR45700	2	2	2	2	2	2
(null)	PTHR45701	3	4	4	4	4	4
(null)	PTHR45702	2	2	2	2	2	2
(null)	PTHR45704	3	3	3	3	3	3
(null)	PTHR45705	2	3	2	2	2	2
(null)	PTHR45706	5	5	5	5	5	5
(null)	PTHR45709	2	2	2	2	2	2
(null)	PTHR45710	7	7	7	7	4	3
(null)	PTHR45711	3	3	3	3	3	3
(null)	PTHR45712	15	15	15	15	14	15
(null)	PTHR45715	1	2	2	2	2	2
(null)	PTHR45716	5	5	5	5	5	5
(null)	PTHR45718	5	5	5	5	5	5
(null)	PTHR45720	3	3	3	3	4	3
(null)	PTHR45721	3	3	3	3	3	3
(null)	PTHR45722	1	1	1	1	1	1
(null)	PTHR45723	2	2	2	2	2	2
(null)	PTHR45725	3	3	3	3	3	3
(null)	PTHR45726	3	3	3	3	3	3
(null)	PTHR45727	2	3	2	2	2	2
(null)	PTHR45728	2	2	2	2	2	2
(null)	PTHR45729	4	4	4	4	4	4
(null)	PTHR45732	2	1	1	2	2	1
(null)	PTHR45734	4	4	4	4	4	4
(null)	PTHR45735	2	2	2	2	2	2
(null)	PTHR45736	7	7	7	7	7	7
(null)	PTHR45737	1	1	1	1	1	1
(null)	PTHR45738	1	1	1	1	1	1
(null)	PTHR45739	6	4	5	5	4	4
(null)	PTHR45740	4	4	4	4	4	4
(null)	PTHR45742	5	5	5	5	5	5
(null)	PTHR45744	1	1	1	1	1	1
(null)	PTHR45745	2	2	2	2	2	2
(null)	PTHR45746	4	4	4	4	4	4
(null)	PTHR45747	2	2	2	2	2	2
(null)	PTHR45750	2	2	2	2	2	2
(null)	PTHR45752	27	27	29	27	27	27
(null)	PTHR45753	1	2	1	1	1	1
(null)	PTHR45754	1	1	1	1	1	1
(null)	PTHR45755	2	2	2	2	2	2
(null)	PTHR45758	2	2	2	2	2	2
(null)	PTHR45759	1	1	1	2	1	1
(null)	PTHR45760	2	2	2	2	2	2
(null)	PTHR45761	3	3	3	3	3	3
(null)	PTHR45762	4	4	4	5	4	4
(null)	PTHR45765	1	1	1	1	1	1
(null)	PTHR45766	2	2	2	2	2	2
(null)	PTHR45767	3	3	3	3	4	3
(null)	PTHR45769	1	1	1	1	1	1
(null)	PTHR45771	4	2	4	4	4	2
(null)	PTHR45773	6	6	6	8	6	6
(null)	PTHR45774	4	4	4	4	4	4
(null)	PTHR45775	4	4	4	4	4	4
(null)	PTHR45776	4	4	4	4	4	4
(null)	PTHR45777	1	1	1	1	1	1
(null)	PTHR45779	2	2	3	2	2	2
(null)	PTHR45780	1	1	1	1	1	1
(null)	PTHR45781	4	4	4	4	4	4
(null)	PTHR45782	1	1	1	1	1	1
(null)	PTHR45783	4	3	4	4	4	4
(null)	PTHR45785	6	6	6	7	7	2
(null)	PTHR45787	4	4	4	4	3	3
(null)	PTHR45788	1	1	1	1	1	1
(null)	PTHR45789	3	3	3	3	3	3
(null)	PTHR45791	4	4	4	4	4	4
(null)	PTHR45792	2	2	2	2	2	2
(null)	PTHR45793	7	7	6	6	9	9
(null)	PTHR45794	1	1	1	1	1	1
(null)	PTHR45796	4	4	4	4	4	4
(null)	PTHR45797	1	1	1	1	1	1
(null)	PTHR45799	4	4	4	4	4	4
(null)	PTHR45803	3	3	3	3	3	3
(null)	PTHR45804	4	4	4	4	4	4
(null)	PTHR45805	2	2	2	2	2	2
(null)	PTHR45806	1	1	1	1	1	1
(null)	PTHR45807	4	4	4	4	4	4
(null)	PTHR45808	2	2	2	2	3	2
(null)	PTHR45809	2	2	2	2	2	2
(null)	PTHR45812	1	1	1	1	1	1
(null)	PTHR45813	5	5	4	5	5	5
(null)	PTHR45814	2	2	2	2	2	2
(null)	PTHR45815	1	1	1	1	1	1
(null)	PTHR45817	5	5	5	5	5	5
(null)	PTHR45818	3	3	3	3	3	3
(null)	PTHR45819	3	3	3	3	8	3
(null)	PTHR45820	2	2	2	2	2	2
(null)	PTHR45822	4	3	3	3	4	4
(null)	PTHR45827	3	3	3	3	3	3
(null)	PTHR45828	1	1	1	1	1	1
(null)	PTHR45829	2	2	2	2	2	2
(null)	PTHR45831	2	2	2	2	2	2
(null)	PTHR45833	1	1	1	1	1	1
(null)	PTHR45834	2	3	2	2	2	2
(null)	PTHR45836	9	9	9	9	9	9
(null)	PTHR45837	1	1	1	1	1	1
(null)	PTHR45838	2	2	2	2	2	2
(null)	PTHR45840	3	3	3	3	3	3
(null)	PTHR45841	1	1	1	1	1	1
(null)	PTHR45842	10	10	10	10	10	11
(null)	PTHR45843	1	1	1	1	1	1
(null)	PTHR45845	3	3	3	3	4	4
(null)	PTHR45846	1	1	1	1	1	1
(null)	PTHR45847	1	1	1	1	1	1
(null)	PTHR45848	1	1	2	1	1	1
(null)	PTHR45849	1	1	1	1	1	1
(null)	PTHR45850	2	2	2	2	3	3
(null)	PTHR45851	3	3	3	3	3	3
(null)	PTHR45852	1	1	1	1	1	1
(null)	PTHR45853	2	2	2	2	2	2
(null)	PTHR45854	3	3	3	3	3	3
(null)	PTHR45857	3	3	3	3	3	3
(null)	PTHR45858	3	3	3	3	3	3
(null)	PTHR45859	1	1	1	1	1	1
(null)	PTHR45860	1	1	1	1	1	1
(null)	PTHR45861	1	1	1	1	1	1
(null)	PTHR45862	1	1	1	1	1	1
(null)	PTHR45864	3	3	3	3	3	3
(null)	PTHR45865	1	1	1	1	1	1
(null)	PTHR45867	1	1	1	1	1	1
(null)	PTHR45869	4	3	3	3	2	4
(null)	PTHR45870	1	1	1	1	2	1
(null)	PTHR45871	0	1	1	1	1	1
(null)	PTHR45872	3	3	3	3	3	3
(null)	PTHR45873	1	1	1	1	1	1
(null)	PTHR45874	3	3	3	3	3	3
(null)	PTHR45875	1	1	1	1	1	1
(null)	PTHR45876	1	1	1	1	1	1
(null)	PTHR45877	5	6	6	7	3	3
(null)	PTHR45879	3	3	3	3	3	3
(null)	PTHR45880	2	2	2	3	1	1
(null)	PTHR45881	2	2	2	2	2	2
(null)	PTHR45882	3	3	3	3	3	3
(null)	PTHR45883	1	1	1	1	2	1
(null)	PTHR45884	2	2	2	3	2	2
(null)	PTHR45885	1	1	1	1	1	1
(null)	PTHR45887	1	1	1	1	1	1
(null)	PTHR45888	2	2	2	2	2	2
(null)	PTHR45889	4	4	4	4	4	4
(null)	PTHR45890	1	1	1	1	1	1
(null)	PTHR45891	3	3	3	3	3	3
(null)	PTHR45892	1	1	1	1	2	1
(null)	PTHR45893	3	3	3	3	3	3
(null)	PTHR45894	1	1	0	1	1	1
(null)	PTHR45896	1	1	1	1	1	1
(null)	PTHR45897	1	1	1	1	1	1
(null)	PTHR45899	3	3	3	3	3	3
(null)	PTHR45901	1	1	1	1	1	1
(null)	PTHR45903	1	1	1	1	1	1
(null)	PTHR45904	2	2	2	2	2	2
(null)	PTHR45905	3	3	3	3	3	3
(null)	PTHR45906	4	4	4	4	4	4
(null)	PTHR45909	1	1	1	1	1	1
(null)	PTHR45910	1	1	1	1	1	1
(null)	PTHR45911	2	2	3	2	2	2
(null)	PTHR45912	1	1	1	1	1	1
(null)	PTHR45913	1	1	1	1	1	1
(null)	PTHR45915	5	5	5	5	5	5
(null)	PTHR45916	1	1	1	1	1	1
(null)	PTHR45917	4	4	4	4	4	4
(null)	PTHR45918	1	1	1	1	1	1
(null)	PTHR45919	1	1	1	1	1	1
(null)	PTHR45920	2	2	2	2	2	2
(null)	PTHR45921	3	3	3	3	3	3
(null)	PTHR45922	1	1	1	1	1	1
(null)	PTHR45924	3	3	3	3	3	3
(null)	PTHR45925	4	4	4	4	4	4
(null)	PTHR45928	2	2	2	2	2	2
(null)	PTHR45929	2	2	2	2	2	2
(null)	PTHR45930	3	3	3	3	3	3
(null)	PTHR45931	5	5	4	5	2	3
(null)	PTHR45935	7	5	8	8	7	6
(null)	PTHR45936	1	1	1	1	1	1
(null)	PTHR45937	1	1	1	1	1	1
(null)	PTHR45938	3	3	2	3	3	3
(null)	PTHR45939	1	1	1	1	1	1
(null)	PTHR45941	2	2	2	2	2	2
(null)	PTHR45942	2	2	2	2	2	1
(null)	PTHR45943	1	1	1	1	1	1
(null)	PTHR45944	3	3	3	3	3	3
(null)	PTHR45945	3	3	3	3	3	3
(null)	PTHR45946	3	3	3	3	3	3
(null)	PTHR45948	2	1	2	2	1	2
(null)	PTHR45949	2	2	2	2	2	2
(null)	PTHR45951	2	2	2	2	2	2
(null)	PTHR45953	1	1	1	1	1	1
(null)	PTHR45954	2	3	2	2	2	2
(null)	PTHR45955	1	1	1	1	1	1
(null)	PTHR45956	3	3	3	3	3	3
(null)	PTHR45957	1	1	1	1	1	1
(null)	PTHR45960	3	3	3	3	4	3
(null)	PTHR45961	2	2	2	2	2	2
(null)	PTHR45962	1	1	1	1	1	2
(null)	PTHR45963	2	2	2	2	2	2
(null)	PTHR45964	2	2	2	3	2	2
(null)	PTHR45965	2	2	2	2	2	2
(null)	PTHR45970	4	4	3	4	4	3
(null)	PTHR45971	2	2	2	2	2	2
(null)	PTHR45972	4	3	4	4	4	4
(null)	PTHR45973	7	7	7	7	7	7
(null)	PTHR45975	1	1	1	1	1	1
(null)	PTHR45976	2	2	3	2	2	2
(null)	PTHR45981	1	2	2	2	2	1
(null)	PTHR45982	1	1	1	2	1	1
(null)	PTHR45983	3	3	3	3	3	3
(null)	PTHR45984	2	2	2	2	2	2
(null)	PTHR45986	1	1	1	1	1	1
(null)	PTHR45987	1	1	1	1	1	1
(null)	PTHR45989	1	1	1	1	1	1
(null)	PTHR45990	1	1	1	1	1	1
(null)	PTHR45991	1	1	1	1	1	1
(null)	PTHR45992	1	1	1	1	1	1
(null)	PTHR45993	3	3	3	3	3	4
(null)	PTHR45994	2	2	2	2	2	2
(null)	PTHR45995	1	1	1	1	1	1
(null)	PTHR45996	3	3	3	3	3	3
(null)	PTHR45997	1	1	1	1	1	1
(null)	PTHR45998	1	1	1	1	1	1
(null)	PTHR45999	2	2	2	1	2	2
(null)	PTHR46001	2	2	2	2	2	2
(null)	PTHR46002	2	2	2	2	2	2
(null)	PTHR46003	2	3	2	2	2	2
(null)	PTHR46004	2	2	2	2	2	2
(null)	PTHR46005	2	2	2	2	2	2
(null)	PTHR46006	3	2	2	2	2	2
(null)	PTHR46007	2	2	2	2	2	2
(null)	PTHR46009	1	1	1	1	1	1
(null)	PTHR46010	1	1	1	1	1	1
(null)	PTHR46012	2	2	2	2	2	2
(null)	PTHR46014	1	1	1	1	1	1
(null)	PTHR46016	3	3	3	3	2	3
(null)	PTHR46017	1	1	1	1	1	1
(null)	PTHR46018	1	1	1	1	1	1
(null)	PTHR46019	5	5	5	5	4	5
(null)	PTHR46021	2	3	2	2	2	2
(null)	PTHR46022	2	2	2	2	2	2
(null)	PTHR46024	2	2	2	2	3	2
(null)	PTHR46025	2	2	2	2	2	2
(null)	PTHR46026	2	2	2	2	2	2
(null)	PTHR46027	1	1	1	1	1	1
(null)	PTHR46028	1	1	1	1	1	1
(null)	PTHR46029	2	2	2	2	2	2
(null)	PTHR46030	1	1	1	1	1	1
(null)	PTHR46032	3	3	2	3	3	3
(null)	PTHR46035	1	1	1	1	1	1
(null)	PTHR46037	2	2	2	2	2	2
(null)	PTHR46040	2	2	2	3	2	2
(null)	PTHR46041	1	1	1	1	1	1
(null)	PTHR46042	1	1	1	1	1	1
(null)	PTHR46046	2	2	2	2	2	2
(null)	PTHR46047	2	2	2	2	2	2
(null)	PTHR46048	4	4	4	3	5	3
(null)	PTHR46049	2	2	2	2	2	2
(null)	PTHR46051	4	4	4	4	4	4
(null)	PTHR46052	2	2	2	2	2	2
(null)	PTHR46053	3	3	3	3	3	3
(null)	PTHR46054	2	2	2	2	2	2
(null)	PTHR46055	3	2	3	3	3	2
(null)	PTHR46059	2	2	2	2	2	2
(null)	PTHR46060	2	2	2	2	1	1
(null)	PTHR46061	1	1	1	1	1	1
(null)	PTHR46062	2	3	2	2	2	2
(null)	PTHR46063	1	1	1	1	1	1
(null)	PTHR46064	1	1	1	1	1	1
(null)	PTHR46065	2	2	2	2	1	2
(null)	PTHR46066	1	2	1	1	1	1
(null)	PTHR46070	2	2	2	2	2	2
(null)	PTHR46071	2	2	2	2	2	2
(null)	PTHR46074	3	3	2	3	3	3
(null)	PTHR46075	2	2	2	2	2	2
(null)	PTHR46076	2	2	2	2	2	2
(null)	PTHR46077	1	1	1	1	1	1
(null)	PTHR46078	2	2	2	2	2	2
(null)	PTHR46079	2	2	2	2	2	2
(null)	PTHR46088	1	1	1	1	1	1
(null)	PTHR46089	2	2	2	2	2	2
(null)	PTHR46090	4	2	2	2	2	2
(null)	PTHR46091	1	1	1	1	1	1
(null)	PTHR46092	3	3	3	3	3	3
(null)	PTHR46094	1	1	1	1	1	1
(null)	PTHR46095	1	1	1	1	1	1
(null)	PTHR46096	1	1	1	1	1	1
(null)	PTHR46097	2	2	2	2	2	2
(null)	PTHR46098	1	1	1	1	1	1
(null)	PTHR46099	2	2	2	2	2	2
(null)	PTHR46102	2	2	2	2	2	2
(null)	PTHR46103	1	1	1	1	1	1
(null)	PTHR46105	6	6	6	6	6	6
(null)	PTHR46106	2	2	2	2	2	2
(null)	PTHR46107	2	2	2	2	2	2
(null)	PTHR46108	2	2	2	2	2	2
(null)	PTHR46109	2	4	2	2	2	2
(null)	PTHR46110	3	3	3	3	3	3
(null)	PTHR46115	1	1	1	1	1	1
(null)	PTHR46116	3	3	3	3	3	3
(null)	PTHR46117	2	2	2	2	2	2
(null)	PTHR46118	1	2	1	1	1	1
(null)	PTHR46120	2	2	2	2	2	2
(null)	PTHR46121	2	2	2	2	2	2
(null)	PTHR46123	1	1	1	1	1	1
(null)	PTHR46126	1	1	1	1	1	1
(null)	PTHR46127	1	1	1	1	1	1
(null)	PTHR46129	2	2	2	2	2	2
(null)	PTHR46130	2	2	2	2	2	2
(null)	PTHR46131	1	2	2	2	3	2
(null)	PTHR46134	2	2	2	2	2	2
(null)	PTHR46135	2	2	2	2	2	2
(null)	PTHR46138	1	1	1	1	1	1
(null)	PTHR46139	2	2	2	2	2	2
(null)	PTHR46141	2	1	1	1	1	1
(null)	PTHR46143	1	1	1	1	1	1
(null)	PTHR46144	2	2	2	2	2	2
(null)	PTHR46145	2	2	2	2	2	2
(null)	PTHR46147	2	2	2	2	2	2
(null)	PTHR46148	1	1	1	1	1	1
(null)	PTHR46149	2	2	2	2	2	2
(null)	PTHR46150	2	2	2	2	2	2
(null)	PTHR46152	2	2	2	2	2	2
(null)	PTHR46156	1	1	1	1	1	1
(null)	PTHR46160	1	1	1	1	2	1
(null)	PTHR46161	1	1	1	1	1	1
(null)	PTHR46164	2	2	2	2	2	2
(null)	PTHR46165	1	1	1	1	1	1
(null)	PTHR46166	3	3	3	3	3	3
(null)	PTHR46167	1	1	1	1	1	1
(null)	PTHR46169	1	1	1	1	1	1
(null)	PTHR46170	1	1	0	1	1	1
(null)	PTHR46171	2	2	3	2	2	2
(null)	PTHR46172	1	1	1	1	1	1
(null)	PTHR46173	1	1	1	1	1	1
(null)	PTHR46174	1	1	1	1	1	2
(null)	PTHR46176	2	2	2	2	2	2
(null)	PTHR46179	7	7	7	7	7	7
(null)	PTHR46180	1	1	1	1	1	1
(null)	PTHR46181	1	1	1	1	1	1
(null)	PTHR46182	2	2	2	2	2	2
(null)	PTHR46184	2	2	2	2	2	2
(null)	PTHR46185	1	1	1	1	1	1
(null)	PTHR46186	1	1	1	1	5	1
(null)	PTHR46187	1	1	1	1	1	1
(null)	PTHR46188	1	1	1	1	1	1
(null)	PTHR46189	2	2	2	2	2	2
(null)	PTHR46191	1	1	1	1	1	1
(null)	PTHR46194	1	1	1	1	1	1
(null)	PTHR46197	2	2	2	2	2	2
(null)	PTHR46198	2	2	2	2	2	2
(null)	PTHR46199	1	1	1	1	1	1
(null)	PTHR46200	1	1	1	1	1	1
(null)	PTHR46202	1	1	1	1	1	1
(null)	PTHR46203	1	1	1	1	1	1
(null)	PTHR46205	2	2	2	2	2	2
(null)	PTHR46207	1	1	1	1	1	1
(null)	PTHR46208	1	1	1	1	1	1
(null)	PTHR46209	2	2	2	2	2	2
(null)	PTHR46212	1	1	1	1	1	1
(null)	PTHR46216	2	2	2	2	2	2
(null)	PTHR46218	1	1	1	1	1	1
(null)	PTHR46221	3	4	3	3	3	3
(null)	PTHR46222	2	2	2	2	2	2
(null)	PTHR46223	2	2	2	2	2	2
(null)	PTHR46227	2	2	2	2	2	2
(null)	PTHR46228	2	2	2	2	2	2
(null)	PTHR46229	1	1	1	1	1	1
(null)	PTHR46231	1	1	1	1	1	1
(null)	PTHR46232	1	1	1	1	1	1
(null)	PTHR46237	1	1	2	1	1	1
(null)	PTHR46239	1	1	1	1	1	1
(null)	PTHR46240	1	1	1	1	1	1
(null)	PTHR46241	1	1	1	1	1	1
(null)	PTHR46242	1	1	1	1	1	1
(null)	PTHR46246	1	1	1	1	1	1
(null)	PTHR46251	2	3	2	2	2	2
(null)	PTHR46252	2	1	2	2	2	2
(null)	PTHR46253	2	2	2	2	2	2
(null)	PTHR46255	2	2	2	2	2	4
(null)	PTHR46256	2	2	2	2	2	2
(null)	PTHR46257	1	1	1	1	1	1
(null)	PTHR46258	2	2	2	2	2	2
(null)	PTHR46259	1	1	1	1	1	1
(null)	PTHR46260	2	2	2	2	2	2
(null)	PTHR46262	2	2	2	2	2	2
(null)	PTHR46263	1	1	1	1	1	1
(null)	PTHR46269	2	2	2	2	2	2
(null)	PTHR46271	1	1	1	1	1	1
(null)	PTHR46272	2	2	2	2	2	2
(null)	PTHR46275	1	1	1	1	1	1
(null)	PTHR46276	1	1	1	1	1	1
(null)	PTHR46280	2	2	2	2	2	2
(null)	PTHR46282	1	1	1	1	1	0
(null)	PTHR46283	1	1	1	2	1	1
(null)	PTHR46289	2	2	2	1	1	1
(null)	PTHR46290	1	1	1	1	1	1
(null)	PTHR46291	2	2	2	2	2	2
(null)	PTHR46292	2	2	2	2	2	2
(null)	PTHR46294	2	2	2	2	2	2
(null)	PTHR46295	1	1	1	1	1	1
(null)	PTHR46297	1	1	1	1	1	1
(null)	PTHR46298	1	1	1	1	1	1
(null)	PTHR46299	2	1	2	2	2	1
(null)	PTHR46302	1	1	1	1	1	1
(null)	PTHR46303	2	3	2	1	2	2
(null)	PTHR46304	2	2	2	2	2	2
(null)	PTHR46306	1	1	1	1	1	1
(null)	PTHR46307	2	2	2	2	2	2
(null)	PTHR46309	1	1	1	1	1	1
(null)	PTHR46311	2	2	2	2	2	2
(null)	PTHR46314	1	1	1	1	1	1
(null)	PTHR46315	1	1	1	1	1	1
(null)	PTHR46317	1	1	1	1	1	1
(null)	PTHR46318	7	6	9	11	2	3
(null)	PTHR46319	2	2	2	2	2	2
(null)	PTHR46320	1	1	1	1	1	1
(null)	PTHR46321	1	2	1	1	1	1
(null)	PTHR46329	1	1	1	1	0	1
(null)	PTHR46330	4	9	4	5	4	2
(null)	PTHR46332	2	2	2	2	2	2
(null)	PTHR46333	1	1	1	1	1	1
(null)	PTHR46334	1	1	1	1	1	1
(null)	PTHR46337	1	1	1	1	1	1
(null)	PTHR46340	1	1	1	1	1	1
(null)	PTHR46341	2	2	2	2	2	2
(null)	PTHR46342	1	1	1	1	1	1
(null)	PTHR46343	2	2	2	2	2	2
(null)	PTHR46345	1	1	1	1	1	1
(null)	PTHR46346	2	1	1	1	1	1
(null)	PTHR46348	1	1	1	1	1	1
(null)	PTHR46349	2	2	2	2	2	2
(null)	PTHR46350	2	2	2	2	2	2
(null)	PTHR46355	1	1	1	1	1	1
(null)	PTHR46356	1	1	1	1	1	1
(null)	PTHR46357	1	1	1	1	1	1
(null)	PTHR46358	1	1	1	1	1	1
(null)	PTHR46359	1	1	1	1	1	1
(null)	PTHR46360	1	1	1	1	1	1
(null)	PTHR46362	1	1	1	1	1	1
(null)	PTHR46363	1	1	1	1	1	1
(null)	PTHR46365	1	1	1	1	1	1
(null)	PTHR46367	1	1	1	1	1	1
(null)	PTHR46370	1	1	1	1	1	1
(null)	PTHR46374	2	2	2	2	2	2
(null)	PTHR46375	1	1	1	1	1	1
(null)	PTHR46376	1	1	1	1	1	1
(null)	PTHR46377	1	1	1	1	1	1
(null)	PTHR46378	1	1	1	1	1	1
(null)	PTHR46379	1	1	1	1	1	1
(null)	PTHR46380	1	1	1	1	1	1
(null)	PTHR46384	1	1	1	1	1	1
(null)	PTHR46385	2	2	2	2	2	2
(null)	PTHR46386	4	4	4	4	4	3
(null)	PTHR46388	1	1	1	1	1	1
(null)	PTHR46389	1	1	1	1	1	1
(null)	PTHR46392	1	1	1	1	1	1
(null)	PTHR46393	2	2	2	2	2	2
(null)	PTHR46395	1	1	1	1	1	1
(null)	PTHR46396	1	1	1	1	1	1
(null)	PTHR46402	1	1	1	1	1	1
(null)	PTHR46403	1	0	1	1	1	1
(null)	PTHR46404	1	1	1	1	1	1
(null)	PTHR46406	1	1	1	1	1	2
(null)	PTHR46414	3	3	3	3	4	3
(null)	PTHR46415	2	2	2	2	2	2
(null)	PTHR46420	1	1	1	1	1	1
(null)	PTHR46421	1	1	1	1	1	1
(null)	PTHR46423	1	1	1	1	1	1
(null)	PTHR46424	1	1	1	1	1	1
(null)	PTHR46426	1	1	1	1	1	1
(null)	PTHR46427	1	1	1	1	1	1
(null)	PTHR46428	1	1	1	1	1	1
(null)	PTHR46432	1	1	1	1	1	1
(null)	PTHR46436	1	1	1	1	1	1
(null)	PTHR46437	1	1	1	1	1	1
(null)	PTHR46439	1	1	1	1	1	1
(null)	PTHR46440	2	2	2	2	2	2
(null)	PTHR46441	2	3	2	2	1	3
(null)	PTHR46447	1	1	1	2	1	1
(null)	PTHR46448	1	1	1	1	1	1
(null)	PTHR46449	1	1	1	1	2	1
(null)	PTHR46451	1	1	1	1	1	1
(null)	PTHR46452	1	1	1	1	1	1
(null)	PTHR46453	1	1	1	1	1	1
(null)	PTHR46456	1	1	1	1	1	1
(null)	PTHR46457	1	1	1	1	1	1
(null)	PTHR46458	1	1	1	1	1	1
(null)	PTHR46459	1	1	1	1	1	1
(null)	PTHR46460	1	1	1	1	1	1
(null)	PTHR46461	1	1	1	1	1	1
(null)	PTHR46462	2	2	2	2	2	2
(null)	PTHR46464	1	1	1	1	1	1
(null)	PTHR46465	1	1	1	1	1	1
(null)	PTHR46466	1	1	1	1	1	1
(null)	PTHR46467	1	1	1	1	1	1
(null)	PTHR46468	1	4	2	3	1	1
(null)	PTHR46469	1	1	1	1	1	1
(null)	PTHR46470	1	1	1	1	1	1
(null)	PTHR46472	1	1	1	1	1	1
(null)	PTHR46473	4	4	4	4	4	4
(null)	PTHR46474	1	1	1	1	1	1
(null)	PTHR46478	1	1	1	1	1	1
(null)	PTHR46479	1	1	1	1	1	1
(null)	PTHR46480	1	1	1	1	1	1
(null)	PTHR46481	1	1	1	1	1	1
(null)	PTHR46485	4	4	4	4	4	4
(null)	PTHR46487	1	1	1	1	1	1
(null)	PTHR46488	1	1	1	1	1	1
(null)	PTHR46489	1	1	1	1	1	1
